index,split,img_path,mask_path
-1,test,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_079.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_079.png
-1,test,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_187.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_187.png
-1,test,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_178.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_178.png
-1,test,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_057.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_057.png
-1,test,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_153.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_153.png
-1,test,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_083.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_083.png
-1,test,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_069.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_069.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_125.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_125.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_017.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_017.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_094.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_094.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_066.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_066.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_061.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_061.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_068.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_068.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_126.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_126.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_133.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_133.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_010.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_010.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_076.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_076.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_151.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_151.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_105.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_105.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_136.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_136.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_138.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_138.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_165.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_165.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_077.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_077.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_080.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_080.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_198.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_198.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_025.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_025.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_123.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_123.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_196.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_196.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_020.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_020.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_144.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_144.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_087.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_087.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_115.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_115.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_006.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_006.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_127.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_127.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_118.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_118.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_074.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_074.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_099.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_099.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_097.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_097.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_170.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_170.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_032.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_032.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_013.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_013.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_036.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_036.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_120.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_120.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_190.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_190.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_091.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_091.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_137.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_137.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_052.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_052.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_128.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_128.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_163.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_163.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_042.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_042.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_119.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_119.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_114.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_114.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_027.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_027.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_140.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_140.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_101.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_101.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_112.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_112.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_003.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_003.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_078.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_078.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_047.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_047.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_188.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_188.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_192.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_192.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_162.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_162.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_191.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_191.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_062.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_062.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_023.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_023.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_142.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_142.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_102.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_102.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_034.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_034.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_012.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_012.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_007.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_007.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_028.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_028.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_121.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_121.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_005.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_005.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_033.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_033.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_146.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_146.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_110.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_110.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_011.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_011.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_063.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_063.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_113.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_113.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_147.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_147.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_001.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_001.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_199.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_199.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_154.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_154.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_071.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_071.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_124.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_124.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_065.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_065.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_045.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_045.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_029.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_029.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_109.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_109.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_156.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_156.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_157.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_157.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_024.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_024.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_185.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_185.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_148.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_148.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_082.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_082.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_040.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_040.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_169.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_169.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_095.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_095.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_155.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_155.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_044.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_044.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_004.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_004.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_054.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_054.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_134.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_134.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_181.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_181.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_179.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_179.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_186.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_186.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_050.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_050.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_035.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_035.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_008.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_008.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_111.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_111.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_092.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_092.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_084.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_084.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_177.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_177.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_182.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_182.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_009.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_009.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_014.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_014.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_060.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_060.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_172.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_172.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_132.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_132.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_018.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_018.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_073.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_073.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_176.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_176.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_135.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_135.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_168.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_168.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_184.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_184.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_064.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_064.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_055.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_055.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_197.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_197.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_059.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_059.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_049.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_049.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_089.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_089.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_058.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_058.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_161.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_161.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_038.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_038.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_158.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_158.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_194.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_194.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_002.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_002.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_150.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_150.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_131.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_131.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_104.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_104.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_100.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_100.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_117.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_117.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_088.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_088.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_122.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_122.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_021.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_021.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_189.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_189.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_072.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_072.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_107.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_107.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_093.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_093.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_180.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_180.png
-1,train,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_103.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_103.png
-1,val,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_149.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_149.png
-1,val,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_085.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_085.png
-1,val,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_019.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_019.png
-1,val,MT-Small-Dataset/Benign/Fuzzy_Benign/benign_Fuzzy_056.png,MT-Small-Dataset/Benign/Ground_Truth_Benign/pixelLabel_056.png
